user_id,category_id,amount,currency_code,transaction_date,transaction_type,description
715,5,439.2,USD,2019-01-02,Normal,fraud_Torp-Lemke
320,1,170.98,USD,2019-01-02,Normal,fraud_Kuphal-Predovic
545,4,66.82,USD,2019-01-02,Normal,fraud_Parisian and Sons
440,8,6.6,USD,2019-01-02,Normal,"fraud_Schuppe, Nolan and Hoeger"
360,4,58.69,USD,2019-01-02,Normal,"fraud_Reilly, Heaney and Cole"
224,4,41.61,USD,2019-01-02,Normal,fraud_Corwin-Collins
796,1,98.94,USD,2019-01-02,Normal,"fraud_Bernier, Volkman and Hoeger"
413,9,97.66,USD,2019-01-02,Normal,fraud_Kilback Group
207,2,103.81,USD,2019-01-02,Normal,fraud_Auer-Mosciski
326,1,27.31,USD,2019-01-02,Normal,fraud_McGlynn-Heathcote
635,8,6.79,USD,2019-01-02,Normal,fraud_Friesen Inc
513,5,5.77,USD,2019-01-02,Normal,"fraud_Monahan, Bogisich and Ledner"
581,1,7.89,USD,2019-01-02,Normal,fraud_Jaskolski-Vandervort
797,4,92.08,USD,2019-01-02,Normal,"fraud_Streich, Hansen and Veum"
632,2,85.79,USD,2019-01-02,Normal,fraud_Strosin-Cruickshank
118,5,5.61,USD,2019-01-02,Normal,fraud_Thiel PLC
156,6,96.09,USD,2019-01-02,Normal,fraud_Hintz-Bruen
114,2,105.05,USD,2019-01-02,Normal,fraud_Cole PLC
242,2,100.74,USD,2019-01-02,Normal,fraud_Hackett-Lueilwitz
798,4,70.45,USD,2019-01-02,Normal,"fraud_Streich, Hansen and Veum"
18,4,78.75,USD,2019-01-02,Normal,fraud_Friesen-Stamm
661,1,1.1,USD,2019-01-02,Normal,fraud_Donnelly PLC
438,5,1.48,USD,2019-01-02,Normal,fraud_Christiansen-Gusikowski
126,9,37.8,USD,2019-01-02,Normal,fraud_O'Hara-Wilderman
267,6,46.42,USD,2019-01-02,Normal,fraud_Roob LLC
377,2,201.88,USD,2019-01-02,Normal,fraud_Pacocha-O'Reilly
477,4,70.29,USD,2019-01-02,Normal,"fraud_Christiansen, Goyette and Schamberger"
257,2,135.71,USD,2019-01-02,Normal,fraud_Hackett-Lueilwitz
166,7,1.34,USD,2019-01-02,Normal,"fraud_Towne, Greenholt and Koepp"
12,2,102.09,USD,2019-01-02,Normal,"fraud_Casper, Hand and Zulauf"
11,2,43.87,USD,2019-01-02,Normal,"fraud_Goldner, Kovacek and Abbott"
152,5,6.34,USD,2019-01-02,Normal,"fraud_Turner, Ruecker and Parisian"
799,7,84.49,USD,2019-01-02,Normal,"fraud_Romaguera, Cruickshank and Greenholt"
192,4,72.51,USD,2019-01-02,Normal,fraud_Parisian and Sons
316,7,86.02,USD,2019-01-02,Normal,"fraud_Mosciski, Ziemann and Farrell"
433,3,10.29,USD,2019-01-02,Normal,fraud_Dibbert-Green
698,2,77.66,USD,2019-01-02,Normal,"fraud_Rowe, Batz and Goodwin"
449,2,98.1,USD,2019-01-02,Normal,fraud_Kutch and Sons
219,6,48.99,USD,2019-01-02,Normal,"fraud_Morissette, Weber and Wiegand"
370,4,63.15,USD,2019-01-02,Normal,"fraud_Kutch, Hermiston and Farrell"
206,4,66.03,USD,2019-01-02,Normal,fraud_Prohaska-Murray
145,5,2.11,USD,2019-01-02,Normal,fraud_Dickinson-Rempel
130,2,55.04,USD,2019-01-02,Normal,"fraud_Mosciski, Gislason and Mertz"
235,1,1.46,USD,2019-01-02,Normal,"fraud_Rippin, Kub and Mann"
800,1,2.85,USD,2019-01-02,Normal,fraud_Ruecker Group
238,7,1.19,USD,2019-01-02,Normal,"fraud_Kihn, Abernathy and Douglas"
457,8,27.73,USD,2019-01-02,Normal,"fraud_Goyette, Howell and Collier"
623,5,263.68,USD,2019-01-02,Normal,fraud_Gislason Group
145,6,63.33,USD,2019-01-02,Normal,"fraud_Johnston, Nikolaus and Maggio"
261,6,51.06,USD,2019-01-02,Normal,"fraud_Bernier, Streich and Jewess"
754,7,5.27,USD,2019-01-02,Normal,"fraud_Mosciski, Ziemann and Farrell"
151,4,73.28,USD,2019-01-02,Normal,fraud_Heller-Langosh
315,4,79.01,USD,2019-01-02,Normal,fraud_Berge LLC
280,4,44.45,USD,2019-01-02,Normal,fraud_Emard Inc
34,2,210.76,USD,2019-01-02,Normal,fraud_Hudson-Ratke
476,1,727.3,USD,2019-01-02,Normal,fraud_Klocko LLC
298,7,90.82,USD,2019-01-02,Normal,fraud_Ankunding LLC
342,2,107.32,USD,2019-01-02,Normal,fraud_Goodwin-Nitzsche
349,4,42.22,USD,2019-01-02,Normal,"fraud_Lind, Huel and McClure"
333,8,17.17,USD,2019-01-02,Normal,"fraud_Weimann, Kuhic and Beahan"
224,8,41.4,USD,2019-01-02,Normal,fraud_Jast-McDermott
612,4,73.69,USD,2019-01-02,Normal,fraud_Kutch LLC
254,1,1.68,USD,2019-01-02,Normal,"fraud_Rodriguez, Yost and Jenkins"
534,4,53.78,USD,2019-01-02,Normal,fraud_Cummerata-Jones
584,4,44.27,USD,2019-01-02,Normal,fraud_Kling Inc
274,2,191.41,USD,2019-01-02,Normal,fraud_Wolf Inc
378,4,71.0,USD,2019-01-02,Normal,"fraud_Zieme, Bode and Dooley"
801,2,97.65,USD,2019-01-02,Normal,fraud_Goodwin-Nitzsche
802,6,90.9,USD,2019-01-02,Normal,fraud_Pfeffer LLC
158,6,67.33,USD,2019-01-02,Normal,fraud_Kutch-Hegmann
528,4,75.86,USD,2019-01-02,Normal,fraud_Cummings LLC
692,4,70.14,USD,2019-01-02,Normal,fraud_Erdman-Kertzmann
111,1,69.7,USD,2019-01-02,Normal,fraud_Durgan-Auer
616,8,5.49,USD,2019-01-02,Normal,"fraud_Bins, Balistreri and Beatty"
211,4,88.76,USD,2019-01-02,Normal,fraud_Bartoletti-Wunsch
381,3,6.81,USD,2019-01-02,Normal,fraud_Dibbert and Sons
765,2,42.98,USD,2019-01-02,Normal,fraud_Bradtke PLC
193,5,2.39,USD,2019-01-02,Normal,fraud_Maggio-Fahey
202,1,2.87,USD,2019-01-02,Normal,fraud_Kerluke PLC
201,2,37.69,USD,2019-01-02,Normal,fraud_Doyle Ltd
803,4,67.42,USD,2019-01-02,Normal,"fraud_Olson, Becker and Koch"
189,2,139.44,USD,2019-01-02,Normal,fraud_Cartwright-Harris
35,4,75.91,USD,2019-01-02,Normal,fraud_Friesen-D'Amore
442,6,66.29,USD,2019-01-02,Normal,fraud_Kling-Grant
509,2,43.34,USD,2019-01-02,Normal,fraud_Barton Inc
254,8,5.45,USD,2019-01-02,Normal,fraud_Hudson-Grady
804,8,138.24,USD,2019-01-02,Normal,fraud_Lynch Ltd
112,1,9.67,USD,2019-01-02,Normal,fraud_Ruecker Group
519,4,54.28,USD,2019-01-02,Normal,fraud_Conroy-Cruickshank
805,4,80.19,USD,2019-01-02,Normal,"fraud_Eichmann, Bogan and Rodriguez"
88,7,2.19,USD,2019-01-02,Normal,fraud_Stamm-Witting
629,6,54.37,USD,2019-01-02,Normal,fraud_Dach-Borer
490,7,84.61,USD,2019-01-02,Normal,"fraud_Gottlieb, Considine and Schultz"
391,1,7.61,USD,2019-01-02,Normal,fraud_Dach-Nader
702,4,70.2,USD,2019-01-02,Normal,fraud_Berge LLC
667,4,62.16,USD,2019-01-02,Normal,"fraud_Olson, Becker and Koch"
806,4,50.25,USD,2019-01-02,Normal,"fraud_Olson, Becker and Koch"
184,2,119.46,USD,2019-01-02,Normal,fraud_Kiehn Inc
678,1,785.98,USD,2019-01-02,Normal,fraud_Bednar Group
582,4,53.17,USD,2019-01-02,Normal,fraud_Parisian and Sons
463,7,93.94,USD,2019-01-02,Normal,"fraud_Reichert, Huels and Hoppe"
703,1,140.47,USD,2019-01-02,Normal,"fraud_Rippin, Kub and Mann"
302,7,6.12,USD,2019-01-02,Normal,fraud_Kozey-Boehm
98,1,106.01,USD,2019-01-02,Normal,"fraud_Kerluke, Kertzmann and Wiza"
597,2,128.15,USD,2019-01-02,Normal,fraud_Bauch-Raynor
398,8,9.32,USD,2019-01-02,Normal,"fraud_Roob, Conn and Tremblay"
201,6,29.67,USD,2019-01-02,Normal,fraud_Jaskolski-Dibbert
206,2,75.53,USD,2019-01-02,Normal,fraud_Doyle Ltd
125,6,39.69,USD,2019-01-02,Normal,"fraud_Adams, Kovacek and Kuhlman"
222,4,56.15,USD,2019-01-02,Normal,fraud_Cummerata-Jones
222,2,166.6,USD,2019-01-02,Normal,"fraud_Mosciski, Gislason and Mertz"
566,1,147.79,USD,2019-01-02,Normal,fraud_Mante Group
518,2,49.3,USD,2019-01-02,Normal,fraud_Kunze Inc
374,2,104.79,USD,2019-01-02,Normal,fraud_Hudson-Ratke
104,2,108.5,USD,2019-01-02,Normal,fraud_Cole PLC
224,5,14.45,USD,2019-01-02,Normal,"fraud_Nienow, Ankunding and Collier"
333,8,54.05,USD,2019-01-02,Normal,fraud_Jewess LLC
413,4,61.88,USD,2019-01-02,Normal,fraud_Huels-Nolan
807,7,5.69,USD,2019-01-02,Normal,fraud_Boyer-Reichert
574,2,65.8,USD,2019-01-02,Normal,fraud_McDermott-Weimann
129,4,68.28,USD,2019-01-02,Normal,fraud_Prohaska-Murray
187,4,45.22,USD,2019-01-02,Normal,"fraud_Zieme, Bode and Dooley"
208,2,133.96,USD,2019-01-02,Normal,fraud_Bogisich Inc
402,4,62.06,USD,2019-01-02,Normal,"fraud_Robel, Cummerata and Prosacco"
532,2,98.45,USD,2019-01-02,Normal,fraud_Cartwright-Harris
340,2,92.05,USD,2019-01-02,Normal,fraud_Rutherford-Mertz
186,5,2.12,USD,2019-01-02,Normal,"fraud_Terry, Johns and Bins"
14,4,59.2,USD,2019-01-02,Normal,fraud_Friesen-Stamm
241,4,48.5,USD,2019-01-02,Normal,fraud_Harris Inc
569,5,7.11,USD,2019-01-02,Normal,fraud_Christiansen-Gusikowski
117,2,90.78,USD,2019-01-02,Normal,"fraud_Lockman, West and Runte"
288,2,68.32,USD,2019-01-02,Normal,fraud_Cole PLC
217,2,236.37,USD,2019-01-02,Normal,fraud_Goodwin-Nitzsche
507,4,36.82,USD,2019-01-02,Normal,fraud_Corwin-Collins
808,1,8.84,USD,2019-01-02,Normal,"fraud_Herman, Treutel and Dickens"
41,1,6.32,USD,2019-01-02,Normal,fraud_Kerluke Inc
809,8,40.55,USD,2019-01-02,Normal,"fraud_Douglas, Schneider and Turner"
574,6,19.46,USD,2019-01-02,Normal,"fraud_Swaniawski, Bahringer and Ledner"
810,5,5.93,USD,2019-01-02,Normal,fraud_Buckridge PLC
529,4,71.8,USD,2019-01-02,Normal,"fraud_Christiansen, Goyette and Schamberger"
181,2,184.08,USD,2019-01-02,Normal,"fraud_Heller, Gutmann and Zieme"
174,8,1.26,USD,2019-01-02,Normal,fraud_Kuhn LLC
15,5,4.13,USD,2019-01-02,Normal,fraud_Flatley Group
594,2,193.22,USD,2019-01-02,Normal,fraud_Kiehn-Emmerich
565,4,52.94,USD,2019-01-02,Normal,fraud_Berge LLC
366,8,6.11,USD,2019-01-02,Normal,fraud_Pagac LLC
565,4,82.08,USD,2019-01-02,Normal,fraud_Luettgen PLC
448,6,85.16,USD,2019-01-02,Normal,fraud_Funk Group
789,4,48.42,USD,2019-01-02,Normal,fraud_Huels-Hahn
313,2,80.44,USD,2019-01-02,Normal,fraud_Kunze Inc
254,1,526.44,USD,2019-01-02,Normal,fraud_Kris-Weimann
235,5,6.84,USD,2019-01-02,Normal,fraud_Howe Ltd
765,4,55.79,USD,2019-01-02,Normal,"fraud_Olson, Becker and Koch"
740,5,7.82,USD,2019-01-02,Normal,fraud_Block Group
346,4,79.18,USD,2019-01-02,Normal,fraud_Friesen-D'Amore
519,4,84.43,USD,2019-01-02,Normal,"fraud_Robel, Cummerata and Prosacco"
547,2,79.04,USD,2019-01-02,Normal,fraud_Kutch and Sons
604,4,75.49,USD,2019-01-02,Normal,"fraud_Christiansen, Goyette and Schamberger"
16,2,114.7,USD,2019-01-02,Normal,fraud_Bailey-Morar
753,1,437.15,USD,2019-01-02,Normal,fraud_Ruecker Group
282,6,51.87,USD,2019-01-02,Normal,fraud_Gutmann Ltd
312,6,45.08,USD,2019-01-02,Normal,fraud_Runolfsson and Sons
351,4,73.64,USD,2019-01-02,Normal,fraud_Cummings LLC
665,6,71.05,USD,2019-01-02,Normal,fraud_Dach-Borer
726,6,16.5,USD,2019-01-02,Normal,fraud_Funk Group
175,1,8.37,USD,2019-01-02,Normal,fraud_Klocko LLC
567,2,113.57,USD,2019-01-02,Normal,"fraud_Kovacek, Dibbert and Ondricka"
46,2,64.96,USD,2019-01-02,Normal,fraud_Kutch and Sons
117,7,110.98,USD,2019-01-02,Normal,fraud_Terry-Huel
153,1,2.56,USD,2019-01-02,Normal,fraud_Ruecker Group
244,4,58.19,USD,2019-01-02,Normal,fraud_Mraz-Herzog
103,7,183.9,USD,2019-01-02,Normal,fraud_Rempel Inc
281,6,37.64,USD,2019-01-02,Normal,fraud_Ortiz Group
751,2,188.18,USD,2019-01-02,Normal,fraud_Bauch-Raynor
183,2,86.18,USD,2019-01-02,Normal,fraud_Kiehn Inc
494,4,53.82,USD,2019-01-02,Normal,"fraud_Connelly, Reichert and Fritsch"
251,2,136.06,USD,2019-01-02,Normal,fraud_DuBuque LLC
739,8,2.91,USD,2019-01-02,Normal,fraud_Kris-Padberg
91,2,112.46,USD,2019-01-02,Normal,fraud_Kutch and Sons
353,4,62.41,USD,2019-01-02,Normal,fraud_Corwin-Collins
545,4,66.3,USD,2019-01-02,Normal,fraud_Erdman-Kertzmann
491,4,104.1,USD,2019-01-02,Normal,fraud_Berge LLC
411,5,274.36,USD,2019-01-02,Normal,fraud_Howe Ltd
699,6,52.03,USD,2019-01-02,Normal,fraud_Pfeffer LLC
499,2,60.21,USD,2019-01-02,Normal,"fraud_Osinski, Ledner and Leuschke"
148,2,66.38,USD,2019-01-02,Normal,"fraud_Lockman, West and Runte"
145,6,40.57,USD,2019-01-02,Normal,fraud_Trantow PLC
111,1,6.85,USD,2019-01-02,Normal,fraud_Kerluke Inc
426,1,3.12,USD,2019-01-02,Normal,fraud_Kunde-Sanford
317,4,82.91,USD,2019-01-02,Normal,fraud_Berge LLC
345,5,29.53,USD,2019-01-02,Normal,fraud_Haley Group
559,4,57.54,USD,2019-01-02,Normal,fraud_Kling Inc
811,7,5.27,USD,2019-01-02,Normal,fraud_Kuhic LLC
609,4,105.34,USD,2019-01-02,Normal,fraud_Parisian and Sons
306,4,58.92,USD,2019-01-02,Normal,fraud_Cummings LLC
238,4,51.0,USD,2019-01-02,Normal,"fraud_Reilly, Heaney and Cole"
106,7,1.72,USD,2019-01-02,Normal,"fraud_Romaguera, Cruickshank and Greenholt"
750,2,54.54,USD,2019-01-02,Normal,fraud_Rau and Sons
609,4,97.23,USD,2019-01-02,Normal,"fraud_Robel, Cummerata and Prosacco"
104,3,27.7,USD,2019-01-02,Normal,fraud_Frami Group
448,2,86.39,USD,2019-01-02,Normal,"fraud_Schoen, Kuphal and Nitzsche"
134,6,32.35,USD,2019-01-02,Normal,"fraud_Towne, Walker and Borer"
667,2,75.64,USD,2019-01-02,Normal,"fraud_Lockman, West and Runte"
295,7,2.68,USD,2019-01-02,Normal,fraud_Lemke-Gutmann
741,1,5.41,USD,2019-01-02,Normal,"fraud_Herman, Treutel and Dickens"
481,4,75.1,USD,2019-01-02,Normal,fraud_Friesen-D'Amore
85,2,83.28,USD,2019-01-02,Normal,fraud_Rau and Sons
577,1,40.61,USD,2019-01-02,Normal,fraud_Donnelly PLC
26,6,103.32,USD,2019-01-02,Normal,fraud_Roob LLC
94,2,184.64,USD,2019-01-02,Normal,fraud_Kiehn Inc
594,4,79.55,USD,2019-01-02,Normal,fraud_Bins-Rice
436,2,100.65,USD,2019-01-02,Normal,fraud_Wolf Inc
103,1,393.64,USD,2019-01-02,Normal,fraud_Flatley-Durgan
656,8,2.2,USD,2019-01-02,Normal,fraud_Beier-Hyatt
678,4,54.57,USD,2019-01-02,Normal,fraud_Cummerata-Jones
520,4,67.89,USD,2019-01-02,Normal,fraud_Prohaska-Murray
79,7,89.6,USD,2019-01-02,Normal,fraud_Predovic Inc
593,2,112.13,USD,2019-01-02,Normal,"fraud_Moen, Reinger and Murphy"
60,5,4.55,USD,2019-01-02,Normal,fraud_Christiansen-Gusikowski
109,4,34.8,USD,2019-01-02,Normal,"fraud_Schaefer, Maggio and Daugherty"
217,2,232.95,USD,2019-01-02,Normal,fraud_Strosin-Cruickshank
701,4,97.34,USD,2019-01-02,Normal,fraud_Emard Inc
463,2,118.66,USD,2019-01-02,Normal,fraud_Koepp-Witting
431,4,68.21,USD,2019-01-02,Normal,"fraud_Schaefer, McGlynn and Bosco"
287,5,111.47,USD,2019-01-02,Normal,"fraud_Yost, Block and Koepp"
225,4,40.85,USD,2019-01-02,Normal,fraud_Rodriguez Group
573,1,2.23,USD,2019-01-02,Normal,fraud_Kuphal-Bartoletti
198,8,7.06,USD,2019-01-02,Normal,fraud_Stoltenberg-Beatty
795,7,2.47,USD,2019-01-02,Normal,fraud_Gleason-Macejkovic
808,7,9.12,USD,2019-01-02,Normal,"fraud_Towne, Greenholt and Koepp"
5,4,64.54,USD,2019-01-02,Normal,fraud_Berge LLC
812,4,64.0,USD,2019-01-02,Normal,fraud_Marks Inc
11,4,56.02,USD,2019-01-02,Normal,fraud_Harber Inc
455,4,61.64,USD,2019-01-02,Normal,"fraud_Zieme, Bode and Dooley"
637,6,46.25,USD,2019-01-02,Normal,fraud_Dicki Ltd
28,2,105.84,USD,2019-01-02,Normal,fraud_Heidenreich PLC
605,1,6.8,USD,2019-01-02,Normal,fraud_Flatley-Durgan
148,6,119.63,USD,2019-01-02,Normal,fraud_Spinka-Welch
667,2,103.66,USD,2019-01-02,Normal,fraud_Doyle Ltd
750,2,77.45,USD,2019-01-02,Normal,fraud_Kiehn-Emmerich
813,8,7.66,USD,2019-01-02,Normal,fraud_Botsford Ltd
814,2,95.26,USD,2019-01-02,Normal,"fraud_Huel, Hammes and Witting"
268,2,104.66,USD,2019-01-02,Normal,fraud_Koepp-Witting
631,1,5.23,USD,2019-01-02,Normal,"fraud_Bernier, Volkman and Hoeger"
462,4,62.26,USD,2019-01-02,Normal,"fraud_Jenkins, Hauck and Friesen"
152,2,83.24,USD,2019-01-02,Normal,fraud_Padberg-Welch
213,2,64.73,USD,2019-01-02,Normal,fraud_Koepp-Parker
59,7,5.67,USD,2019-01-02,Normal,"fraud_Reichert, Huels and Hoppe"
773,1,16.14,USD,2019-01-02,Normal,fraud_Jaskolski-Vandervort
16,5,6.89,USD,2019-01-02,Normal,fraud_Roberts-Beahan
357,8,8.06,USD,2019-01-02,Normal,fraud_Barrows PLC
630,7,98.18,USD,2019-01-02,Normal,fraud_Gerlach Inc
465,2,29.7,USD,2019-01-02,Normal,"fraud_Huel, Hammes and Witting"
456,2,211.06,USD,2019-01-02,Normal,"fraud_Osinski, Ledner and Leuschke"
81,5,179.96,USD,2019-01-02,Normal,fraud_Torp-Lemke
184,4,45.49,USD,2019-01-02,Normal,fraud_Schmitt Inc
514,7,7.26,USD,2019-01-02,Normal,fraud_Kassulke PLC
480,7,6.38,USD,2019-01-02,Normal,fraud_Fisher Inc
527,5,27.94,USD,2019-01-02,Normal,fraud_Howe Ltd
667,5,47.59,USD,2019-01-02,Normal,fraud_McDermott-Rice
459,7,244.65,USD,2019-01-02,Normal,fraud_Fisher-Schowalter
355,2,48.27,USD,2019-01-02,Normal,"fraud_Kovacek, Dibbert and Ondricka"
779,6,39.02,USD,2019-01-02,Normal,"fraud_Towne, Walker and Borer"
483,1,107.14,USD,2019-01-02,Normal,fraud_Huel-Langworth
336,5,5.3,USD,2019-01-02,Normal,fraud_Roberts-Beahan
279,6,28.43,USD,2019-01-02,Normal,fraud_Murray Ltd
259,7,2.81,USD,2019-01-02,Normal,"fraud_Reichert, Rowe and Mraz"
294,2,200.34,USD,2019-01-02,Normal,"fraud_Moen, Reinger and Murphy"
206,8,1.04,USD,2019-01-02,Normal,fraud_Lynch Ltd
242,4,62.32,USD,2019-01-02,Normal,fraud_Harris Inc
233,4,53.83,USD,2019-01-02,Normal,fraud_Friesen-Stamm
20,5,4.15,USD,2019-01-02,Normal,fraud_Stamm-Rodriguez
128,14,319.37,USD,2019-01-02,Normal,fraud_Pollich LLC
286,13,42.68,USD,2019-01-02,Normal,fraud_Daugherty LLC
69,14,58.39,USD,2019-01-02,Normal,"fraud_Cole, Hills and Jewess"
62,8,8.9,USD,2019-01-02,Normal,"fraud_Nitzsche, Kessler and Wolff"
202,8,2.74,USD,2019-01-02,Normal,fraud_Pfeffer and Sons
57,14,39.91,USD,2019-01-02,Normal,"fraud_Windler, Goodwin and Kovacek"
815,13,52.97,USD,2019-01-02,Normal,fraud_Bogisich-Weimann
70,14,109.43,USD,2019-01-02,Normal,fraud_Champlin-Casper
243,7,7.42,USD,2019-01-02,Normal,"fraud_Altenwerth, Cartwright and Koss"
457,14,51.21,USD,2019-01-02,Normal,"fraud_Kling, Howe and Schneider"
564,11,105.46,USD,2019-01-02,Normal,fraud_Ziemann-Waters
751,3,34.68,USD,2019-01-02,Normal,fraud_Johns-Hoeger
438,11,45.61,USD,2019-01-02,Normal,fraud_Romaguera Ltd
40,11,153.41,USD,2019-01-02,Normal,"fraud_Klocko, Runolfsdottir and Breitenberg"
712,10,23.26,USD,2019-01-02,Normal,fraud_Baumbach Ltd
392,9,56.27,USD,2019-01-02,Normal,"fraud_Schneider, Hayes and Nikolaus"
256,11,72.1,USD,2019-01-02,Normal,fraud_Waters-Cruickshank
5,10,75.39,USD,2019-01-02,Normal,fraud_Gottlieb-Hansen
685,5,10.48,USD,2019-01-02,Normal,fraud_Thiel PLC
505,9,5.63,USD,2019-01-02,Normal,"fraud_Hermiston, Russel and Price"
277,11,4.98,USD,2019-01-02,Normal,fraud_Adams-Barrows
810,13,101.96,USD,2019-01-02,Normal,fraud_Bode-Schuster
471,3,13.81,USD,2019-01-02,Normal,"fraud_Larkin, Stracke and Greenfelder"
55,10,28.27,USD,2019-01-02,Normal,fraud_Schmeler-Howe
537,13,37.6,USD,2019-01-02,Normal,fraud_Crona and Sons
282,7,2.42,USD,2019-01-02,Normal,fraud_Kuhic LLC
180,11,18.01,USD,2019-01-02,Normal,fraud_Feil-Morar
71,3,71.44,USD,2019-01-02,Normal,fraud_Johns-Hoeger
537,8,6.04,USD,2019-01-02,Normal,fraud_Hickle Group
117,14,73.5,USD,2019-01-02,Normal,fraud_Jakubowski Inc
565,13,34.79,USD,2019-01-02,Normal,fraud_Daugherty LLC
569,13,4.92,USD,2019-01-02,Normal,fraud_Waelchi Inc
611,14,60.75,USD,2019-01-02,Normal,fraud_Collier LLC
388,9,52.67,USD,2019-01-02,Normal,fraud_Bernhard-Lesch
306,8,2.16,USD,2019-01-02,Normal,fraud_Sawayn PLC
133,14,11.76,USD,2019-01-02,Normal,fraud_Botsford PLC
643,9,67.78,USD,2019-01-02,Normal,fraud_O'Hara-Wilderman
589,7,50.08,USD,2019-01-02,Normal,"fraud_Towne, Greenholt and Koepp"
306,14,141.7,USD,2019-01-02,Normal,"fraud_O'Connell, Botsford and Hand"
99,11,60.64,USD,2019-01-02,Normal,"fraud_Hermiston, Pacocha and Smith"
95,10,72.67,USD,2019-01-02,Normal,fraud_Kub PLC
458,14,72.18,USD,2019-01-02,Normal,fraud_Skiles LLC
739,13,127.79,USD,2019-01-02,Normal,fraud_Weimann-Lockman
281,9,54.74,USD,2019-01-02,Normal,fraud_Kihn-Fritsch
675,14,5.1,USD,2019-01-02,Normal,"fraud_O'Connell, Botsford and Hand"
2,14,9.04,USD,2019-01-02,Normal,"fraud_Bahringer, Bergnaum and Quitzon"
23,8,104.59,USD,2019-01-02,Normal,fraud_Morissette PLC
243,10,8.06,USD,2019-01-02,Normal,fraud_Sporer-Keebler
714,10,7.68,USD,2019-01-02,Normal,fraud_Prosacco LLC
104,12,7.2,USD,2019-01-02,Normal,"fraud_Ritchie, Oberbrunner and Cremin"
432,9,63.14,USD,2019-01-02,Normal,fraud_Daugherty-Thompson
236,3,41.37,USD,2019-01-02,Normal,fraud_Spencer PLC
15,14,54.29,USD,2019-01-02,Normal,fraud_Stark-Koss
95,11,148.98,USD,2019-01-02,Normal,"fraud_Conroy, Balistreri and Gorczany"
135,7,19.93,USD,2019-01-02,Normal,"fraud_Labadie, Treutel and Bode"
565,14,27.18,USD,2019-01-02,Normal,fraud_Beier and Sons
804,9,46.14,USD,2019-01-02,Normal,fraud_Haag-Blanda
87,5,6.26,USD,2019-01-02,Normal,fraud_Towne LLC
52,13,49.43,USD,2019-01-02,Normal,fraud_Swift PLC
816,9,1.68,USD,2019-01-02,Normal,"fraud_Kutch, Steuber and Gerhold"
270,9,55.7,USD,2019-01-02,Normal,"fraud_Konopelski, Schneider and Hartmann"
817,10,44.64,USD,2019-01-02,Normal,"fraud_Schoen, Nienow and Bauch"
384,7,165.47,USD,2019-01-02,Normal,fraud_Cormier LLC
216,9,1.2,USD,2019-01-02,Normal,fraud_McKenzie-Huels
267,10,72.65,USD,2019-01-02,Normal,fraud_Auer LLC
697,13,30.87,USD,2019-01-02,Normal,fraud_Ullrich Ltd
538,9,60.47,USD,2019-01-02,Normal,fraud_Volkman PLC
428,3,79.39,USD,2019-01-02,Normal,fraud_Kilback and Sons
51,7,7.52,USD,2019-01-02,Normal,"fraud_Romaguera, Cruickshank and Greenholt"
559,10,4.48,USD,2019-01-02,Normal,fraud_Auer LLC
492,10,28.31,USD,2019-01-02,Normal,"fraud_Bradtke, Torp and Bahringer"
751,11,32.27,USD,2019-01-02,Normal,fraud_Cormier LLC
498,3,177.26,USD,2019-01-02,Normal,fraud_Upton PLC
502,13,60.62,USD,2019-01-02,Normal,fraud_Schimmel-Olson
757,13,91.41,USD,2019-01-02,Normal,fraud_Hoppe-Parisian
618,3,82.37,USD,2019-01-02,Normal,fraud_Abbott-Rogahn
266,13,32.3,USD,2019-01-02,Normal,"fraud_Romaguera, Wehner and Tromp"
445,12,515.33,USD,2019-01-02,Normal,"fraud_Hagenes, Hermann and Stroman"
489,9,31.98,USD,2019-01-02,Normal,fraud_Will Ltd
266,3,4.44,USD,2019-01-02,Normal,fraud_Kilback and Sons
593,13,5.44,USD,2019-01-02,Normal,fraud_Pacocha-Weissnat
695,8,1.95,USD,2019-01-02,Normal,fraud_Pfeffer and Sons
657,7,3.13,USD,2019-01-02,Normal,fraud_Volkman-Predovic
818,10,3.19,USD,2019-01-02,Normal,fraud_Shanahan-Lehner
69,10,1.86,USD,2019-01-02,Normal,"fraud_Becker, Harris and Harvey"
570,7,844.8,USD,2019-01-02,Fraud,fraud_Medhurst PLC
285,13,45.62,USD,2019-01-02,Normal,fraud_Hoppe-Parisian
521,10,23.54,USD,2019-01-02,Normal,fraud_Kautzer and Sons
11,7,3.17,USD,2019-01-02,Normal,fraud_Fisher Inc
138,3,134.81,USD,2019-01-02,Normal,fraud_Goldner-Lemke
800,10,137.2,USD,2019-01-02,Normal,fraud_Schiller Ltd
424,3,13.88,USD,2019-01-02,Normal,fraud_Dibbert-Green
23,10,21.25,USD,2019-01-02,Normal,fraud_Yost-Rogahn
214,13,30.21,USD,2019-01-02,Normal,"fraud_Roberts, Daniel and Macejkovic"
775,9,8.81,USD,2019-01-02,Normal,fraud_Schuppe-Schuppe
431,9,12.24,USD,2019-01-02,Normal,fraud_McKenzie-Huels
452,10,34.42,USD,2019-01-02,Normal,fraud_Auer LLC
295,13,28.85,USD,2019-01-02,Normal,fraud_Bode-Schuster
566,13,4.96,USD,2019-01-02,Normal,fraud_Nolan-Williamson
454,14,82.12,USD,2019-01-02,Normal,fraud_Stark-Koss
